,User Name,Heading,Rating,Review,tokens,tokens_seg,tokens_stem,review1
39,Vaibhav Chikhle,fabulous,5,close your eyes and go for it the best one for this price point everyone was speculating about the screen let me tell you won’t notice a thing the screen is gorgeous and bright this thing is a beast in terms of processing power and battery you can easily end a day with single charge and still get aat the end of the day in my opinion this phone will last you for atleastyears considering the power it house go for it,"['close', 'your', 'eyes', 'and', 'go', 'for', 'it', 'the', 'best', 'one', 'for', 'this', 'price', 'point', 'everyone', 'was', 'speculating', 'about', 'the', 'screen', 'let', 'me', 'tell', 'you', 'won', '’', 't', 'notice', 'a', 'thing', 'the', 'screen', 'is', 'gorgeous', 'and', 'bright', 'this', 'thing', 'is', 'a', 'beast', 'in', 'terms', 'of', 'processing', 'power', 'and', 'battery', 'you', 'can', 'easily', 'end', 'a', 'day', 'with', 'single', 'charge', 'and', 'still', 'get', 'aat', 'the', 'end', 'of', 'the', 'day', 'in', 'my', 'opinion', 'this', 'phone', 'will', 'last', 'you', 'for', 'atleastyears', 'considering', 'the', 'power', 'it', 'house', 'go', 'for', 'it']","['close', 'your', 'eyes', 'and', 'go', 'for', 'it', 'the', 'best', 'one', 'for', 'this', 'price', 'point', 'everyone', 'was', 'speculating', 'about', 'the', 'screen', 'let', 'me', 'tell', 'you', 'won', 't', 'notice', 'a', 'thing', 'the', 'screen', 'is', 'gorgeous', 'and', 'bright', 'this', 'thing', 'is', 'a', 'beast', 'in', 'terms', 'of', 'processing', 'power', 'and', 'battery', 'you', 'can', 'easily', 'end', 'a', 'day', 'with', 'single', 'charge', 'and', 'still', 'get', 'aat', 'the', 'end', 'of', 'the', 'day', 'in', 'my', 'opinion', 'this', 'phone', 'will', 'last', 'you', 'for', 'at', 'least', 'years', 'considering', 'the', 'power', 'it', 'house', 'go', 'for', 'it']","['close', 'eye', 'go', 'best', 'one', 'price', 'point', 'everyon', 'specul', 'screen', 'let', 'tell', 'notic', 'thing', 'screen', 'gorgeou', 'bright', 'thing', 'beast', 'term', 'process', 'power', 'batteri', 'easili', 'end', 'day', 'singl', 'charg', 'still', 'get', 'aat', 'end', 'day', 'opinion', 'phone', 'last', 'least', 'year', 'consid', 'power', 'hous', 'go']",close eye go best one price point everyon specul screen let tell notic thing screen gorgeou bright thing beast term process power batteri easili end day singl charg still get aat end day opinion phone last least year consid power hous go
40,nandu jasthi,worth the money,4,when we are getting many features at lowest pricei don’t feel it’s worth spending more than as usual apple products are best in performance and all other aspects except pricego for it if you can’t use any other mobile other than iphone,"['when', 'we', 'are', 'getting', 'many', 'features', 'at', 'lowest', 'pricei', 'don', '’', 't', 'feel', 'it', '’', 's', 'worth', 'spending', 'more', 'than', 'as', 'usual', 'apple', 'products', 'are', 'best', 'in', 'performance', 'and', 'all', 'other', 'aspects', 'except', 'pricego', 'for', 'it', 'if', 'you', 'can', '’', 't', 'use', 'any', 'other', 'mobile', 'other', 'than', 'iphone']","['when', 'we', 'are', 'getting', 'many', 'features', 'at', 'lowest', 'price', 'i', 'don', 't', 'feel', 'it', 's', 'worth', 'spending', 'more', 'than', 'as', 'usual', 'apple', 'products', 'are', 'best', 'in', 'performance', 'and', 'all', 'other', 'aspects', 'except', 'price', 'go', 'for', 'it', 'if', 'you', 'can', 't', 'use', 'any', 'other', 'mobile', 'other', 'than', 'i', 'phone']","['get', 'mani', 'featur', 'lowest', 'price', 'feel', 'worth', 'spend', 'usual', 'appl', 'product', 'best', 'perform', 'aspect', 'except', 'price', 'go', 'use', 'mobil', 'phone']",get mani featur lowest price feel worth spend usual appl product best perform aspect except price go use mobil phone
41,Nuaa Rawat,really nice,4,bought thisdays back and using it heavilychargingtakeshr for a full charging though apple did little kanjoosi here they should have provided the fast charger but anyways its also fine no issues at allbattery one day usage it’s good i played pubg forhours straightsurf social sites forhours you tubehour and other stuff like book reading wynk and all so at the end i was left withbattery so ya its goodcamerasimilar to xs but slo mo is bit shaky rest,"['bought', 'thisdays', 'back', 'and', 'using', 'it', 'heavilychargingtakeshr', 'for', 'a', 'full', 'charging', 'though', 'apple', 'did', 'little', 'kanjoosi', 'here', 'they', 'should', 'have', 'provided', 'the', 'fast', 'charger', 'but', 'anyways', 'its', 'also', 'fine', 'no', 'issues', 'at', 'allbattery', 'one', 'day', 'usage', 'it', '’', 's', 'good', 'i', 'played', 'pubg', 'forhours', 'straightsurf', 'social', 'sites', 'forhours', 'you', 'tubehour', 'and', 'other', 'stuff', 'like', 'book', 'reading', 'wynk', 'and', 'all', 'so', 'at', 'the', 'end', 'i', 'was', 'left', 'withbattery', 'so', 'ya', 'its', 'goodcamerasimilar', 'to', 'xs', 'but', 'slo', 'mo', 'is', 'bit', 'shaky', 'rest']","['bought', 'this', 'days', 'back', 'and', 'using', 'it', 'heavily', 'charging', 'takes', 'hr', 'for', 'a', 'full', 'charging', 'though', 'apple', 'did', 'little', 'kan', 'joos', 'i', 'here', 'they', 'should', 'have', 'provided', 'the', 'fast', 'charger', 'but', 'anyways', 'its', 'also', 'fine', 'no', 'issues', 'at', 'all', 'battery', 'one', 'day', 'usage', 'it', 's', 'good', 'i', 'played', 'pub', 'g', 'for', 'hours', 'straight', 'surf', 'social', 'sites', 'for', 'hours', 'you', 'tube', 'hour', 'and', 'other', 'stuff', 'like', 'book', 'reading', 'wyn', 'k', 'and', 'all', 'so', 'at', 'the', 'end', 'i', 'was', 'left', 'with', 'battery', 'so', 'ya', 'its', 'good', 'camera', 'similar', 'to', 'xs', 'but', 'slo', 'mo', 'is', 'bit', 'shaky', 'rest']","['bought', 'day', 'back', 'use', 'heavili', 'charg', 'take', 'hr', 'full', 'charg', 'though', 'appl', 'littl', 'kan', 'joo', 'provid', 'fast', 'charger', 'anyway', 'also', 'fine', 'issu', 'batteri', 'one', 'day', 'usag', 'good', 'play', 'pub', 'g', 'hour', 'straight', 'surf', 'social', 'site', 'hour', 'tube', 'hour', 'stuff', 'like', 'book', 'read', 'wyn', 'k', 'end', 'left', 'batteri', 'ya', 'good', 'camera', 'similar', 'xs', 'slo', 'mo', 'bit', 'shaki', 'rest']",bought day back use heavili charg take hr full charg though appl littl kan joo provid fast charger anyway also fine issu batteri one day usag good play pub g hour straight surf social site hour tube hour stuff like book read wyn k end left batteri ya good camera similar xs slo mo bit shaki rest
42,Priya Vibhuti,worth every penny,5,awesome phone i switched from android to iphone and i must say it is a great experience and feels so good to be an iphone person ,"['awesome', 'phone', 'i', 'switched', 'from', 'android', 'to', 'iphone', 'and', 'i', 'must', 'say', 'it', 'is', 'a', 'great', 'experience', 'and', 'feels', 'so', 'good', 'to', 'be', 'an', 'iphone', 'person']","['awesome', 'phone', 'i', 'switched', 'from', 'android', 'to', 'i', 'phone', 'and', 'i', 'must', 'say', 'it', 'is', 'a', 'great', 'experience', 'and', 'feels', 'so', 'good', 'to', 'be', 'an', 'i', 'phone', 'person']","['awesom', 'phone', 'switch', 'android', 'phone', 'must', 'say', 'great', 'experi', 'feel', 'good', 'phone', 'person']",awesom phone switch android phone must say great experi feel good phone person
43,Kamal Lochan Nayak,classy product,5,excellent one with very good battery backuponly demerit is it takes too long aroundhours for full chargefast charge is not available,"['excellent', 'one', 'with', 'very', 'good', 'battery', 'backuponly', 'demerit', 'is', 'it', 'takes', 'too', 'long', 'aroundhours', 'for', 'full', 'chargefast', 'charge', 'is', 'not', 'available']","['excellent', 'one', 'with', 'very', 'good', 'battery', 'backup', 'only', 'demerit', 'is', 'it', 'takes', 'too', 'long', 'around', 'hours', 'for', 'full', 'charge', 'fast', 'charge', 'is', 'not', 'available']","['excel', 'one', 'good', 'batteri', 'backup', 'demerit', 'take', 'long', 'around', 'hour', 'full', 'charg', 'fast', 'charg', 'not', 'avail']",excel one good batteri backup demerit take long around hour full charg fast charg not avail
44,Umesh Karape,best in the market,5,it’s just amazing phone camera is up to the mark not a extremely good you will get natural photos battery life is good touch pad is so good you will just love it overall response is good those who are thinking to buy a phone on an aroundit will be a great choice,"['it', '’', 's', 'just', 'amazing', 'phone', 'camera', 'is', 'up', 'to', 'the', 'mark', 'not', 'a', 'extremely', 'good', 'you', 'will', 'get', 'natural', 'photos', 'battery', 'life', 'is', 'good', 'touch', 'pad', 'is', 'so', 'good', 'you', 'will', 'just', 'love', 'it', 'overall', 'response', 'is', 'good', 'those', 'who', 'are', 'thinking', 'to', 'buy', 'a', 'phone', 'on', 'an', 'aroundit', 'will', 'be', 'a', 'great', 'choice']","['it', 's', 'just', 'amazing', 'phone', 'camera', 'is', 'up', 'to', 'the', 'mark', 'not', 'a', 'extremely', 'good', 'you', 'will', 'get', 'natural', 'photos', 'battery', 'life', 'is', 'good', 'touch', 'pad', 'is', 'so', 'good', 'you', 'will', 'just', 'love', 'it', 'overall', 'response', 'is', 'good', 'those', 'who', 'are', 'thinking', 'to', 'buy', 'a', 'phone', 'on', 'an', 'around', 'it', 'will', 'be', 'a', 'great', 'choice']","['amaz', 'phone', 'camera', 'mark', 'not', 'extrem', 'good', 'get', 'natur', 'photo', 'batteri', 'life', 'good', 'touch', 'pad', 'good', 'love', 'overal', 'respons', 'good', 'think', 'buy', 'phone', 'around', 'great', 'choic']",amaz phone camera mark not extrem good get natur photo batteri life good touch pad good love overal respons good think buy phone around great choic
45,Prashanth Budi,terrific,5, awesome displayyes i had done lot of research and people out there were saying about it pixel density but in reality when you hold this side by side to any phone you will be surprised how good the phone actually isspeedit is just super duper speed you will be surprised to see that it handlesapps without tinycamerathough it has single lens it is far better than those andriods having battery this is big advantage of buying this phone as it has ,"['awesome', 'displayyes', 'i', 'had', 'done', 'lot', 'of', 'research', 'and', 'people', 'out', 'there', 'were', 'saying', 'about', 'it', 'pixel', 'density', 'but', 'in', 'reality', 'when', 'you', 'hold', 'this', 'side', 'by', 'side', 'to', 'any', 'phone', 'you', 'will', 'be', 'surprised', 'how', 'good', 'the', 'phone', 'actually', 'isspeedit', 'is', 'just', 'super', 'duper', 'speed', 'you', 'will', 'be', 'surprised', 'to', 'see', 'that', 'it', 'handlesapps', 'without', 'tinycamerathough', 'it', 'has', 'single', 'lens', 'it', 'is', 'far', 'better', 'than', 'those', 'andriods', 'having', 'battery', 'this', 'is', 'big', 'advantage', 'of', 'buying', 'this', 'phone', 'as', 'it', 'has']","['awesome', 'display', 'yes', 'i', 'had', 'done', 'lot', 'of', 'research', 'and', 'people', 'out', 'there', 'were', 'saying', 'about', 'it', 'pixel', 'density', 'but', 'in', 'reality', 'when', 'you', 'hold', 'this', 'side', 'by', 'side', 'to', 'any', 'phone', 'you', 'will', 'be', 'surprised', 'how', 'good', 'the', 'phone', 'actually', 'is', 'speed', 'it', 'is', 'just', 'super', 'duper', 'speed', 'you', 'will', 'be', 'surprised', 'to', 'see', 'that', 'it', 'handles', 'apps', 'without', 'tiny', 'camera', 'though', 'it', 'has', 'single', 'lens', 'it', 'is', 'far', 'better', 'than', 'those', 'and', 'rio', 'ds', 'having', 'battery', 'this', 'is', 'big', 'advantage', 'of', 'buying', 'this', 'phone', 'as', 'it', 'has']","['awesom', 'display', 'ye', 'done', 'lot', 'research', 'peopl', 'say', 'pixel', 'densiti', 'realiti', 'hold', 'side', 'side', 'phone', 'surpris', 'good', 'phone', 'actual', 'speed', 'super', 'duper', 'speed', 'surpris', 'see', 'handl', 'app', 'without', 'tini', 'camera', 'though', 'singl', 'len', 'far', 'better', 'rio', 'ds', 'batteri', 'big', 'advantag', 'buy', 'phone']",awesom display ye done lot research peopl say pixel densiti realiti hold side side phone surpris good phone actual speed super duper speed surpris see handl app without tini camera though singl len far better rio ds batteri big advantag buy phone
46,Adit Kapoor,delightful,4,the phone was a gift for my father apart from being on the heavier side i didnt find an issue with the phone the hardware fit and finish and display are spectacular in every way my dad being a music lover claims that this is the best sound quality he had ever experienced on any other mobile device price could have better though i still feel the product is overpriced even though i purchased forafter heavy discounts but as long as my father is happy all is forgiven ,"['the', 'phone', 'was', 'a', 'gift', 'for', 'my', 'father', 'apart', 'from', 'being', 'on', 'the', 'heavier', 'side', 'i', 'didnt', 'find', 'an', 'issue', 'with', 'the', 'phone', 'the', 'hardware', 'fit', 'and', 'finish', 'and', 'display', 'are', 'spectacular', 'in', 'every', 'way', 'my', 'dad', 'being', 'a', 'music', 'lover', 'claims', 'that', 'this', 'is', 'the', 'best', 'sound', 'quality', 'he', 'had', 'ever', 'experienced', 'on', 'any', 'other', 'mobile', 'device', 'price', 'could', 'have', 'better', 'though', 'i', 'still', 'feel', 'the', 'product', 'is', 'overpriced', 'even', 'though', 'i', 'purchased', 'forafter', 'heavy', 'discounts', 'but', 'as', 'long', 'as', 'my', 'father', 'is', 'happy', 'all', 'is', 'forgiven']","['the', 'phone', 'was', 'a', 'gift', 'for', 'my', 'father', 'apart', 'from', 'being', 'on', 'the', 'heavier', 'side', 'i', 'didnt', 'find', 'an', 'issue', 'with', 'the', 'phone', 'the', 'hardware', 'fit', 'and', 'finish', 'and', 'display', 'are', 'spectacular', 'in', 'every', 'way', 'my', 'dad', 'being', 'a', 'music', 'lover', 'claims', 'that', 'this', 'is', 'the', 'best', 'sound', 'quality', 'he', 'had', 'ever', 'experienced', 'on', 'any', 'other', 'mobile', 'device', 'price', 'could', 'have', 'better', 'though', 'i', 'still', 'feel', 'the', 'product', 'is', 'overpriced', 'even', 'though', 'i', 'purchased', 'for', 'after', 'heavy', 'discounts', 'but', 'as', 'long', 'as', 'my', 'father', 'is', 'happy', 'all', 'is', 'forgiven']","['phone', 'gift', 'father', 'apart', 'heavier', 'side', 'didnt', 'find', 'issu', 'phone', 'hardwar', 'fit', 'finish', 'display', 'spectacular', 'everi', 'way', 'dad', 'music', 'lover', 'claim', 'best', 'sound', 'qualiti', 'ever', 'experienc', 'mobil', 'devic', 'price', 'could', 'better', 'though', 'still', 'feel', 'product', 'overpr', 'even', 'though', 'purchas', 'heavi', 'discount', 'long', 'father', 'happi', 'forgiven']",phone gift father apart heavier side didnt find issu phone hardwar fit finish display spectacular everi way dad music lover claim best sound qualiti ever experienc mobil devic price could better though still feel product overpr even though purchas heavi discount long father happi forgiven
47,Anuj Sharma,wonderful,5,this is my first apple product and it’s truly worth the price sooner than expected delivery by flipkart the phone was received in brand new condition and i checked the warranty and authenticity on apple’s site and it’s genuine ios is so smooth and amazing face id works like a charm and given the updates tillthis phone is the best inthis won’t disappoint you at all i had heard a lot of criticism about the display but it’s just amazing a normal consumer won’t bother about lcd,"['this', 'is', 'my', 'first', 'apple', 'product', 'and', 'it', '’', 's', 'truly', 'worth', 'the', 'price', 'sooner', 'than', 'expected', 'delivery', 'by', 'flipkart', 'the', 'phone', 'was', 'received', 'in', 'brand', 'new', 'condition', 'and', 'i', 'checked', 'the', 'warranty', 'and', 'authenticity', 'on', 'apple', '’', 's', 'site', 'and', 'it', '’', 's', 'genuine', 'ios', 'is', 'so', 'smooth', 'and', 'amazing', 'face', 'id', 'works', 'like', 'a', 'charm', 'and', 'given', 'the', 'updates', 'tillthis', 'phone', 'is', 'the', 'best', 'inthis', 'won', '’', 't', 'disappoint', 'you', 'at', 'all', 'i', 'had', 'heard', 'a', 'lot', 'of', 'criticism', 'about', 'the', 'display', 'but', 'it', '’', 's', 'just', 'amazing', 'a', 'normal', 'consumer', 'won', '’', 't', 'bother', 'about', 'lcd']","['this', 'is', 'my', 'first', 'apple', 'product', 'and', 'it', 's', 'truly', 'worth', 'the', 'price', 'sooner', 'than', 'expected', 'delivery', 'by', 'flip', 'kart', 'the', 'phone', 'was', 'received', 'in', 'brand', 'new', 'condition', 'and', 'i', 'checked', 'the', 'warranty', 'and', 'authenticity', 'on', 'apple', 's', 'site', 'and', 'it', 's', 'genuine', 'ios', 'is', 'so', 'smooth', 'and', 'amazing', 'face', 'id', 'works', 'like', 'a', 'charm', 'and', 'given', 'the', 'updates', 'till', 'this', 'phone', 'is', 'the', 'best', 'in', 'this', 'won', 't', 'disappoint', 'you', 'at', 'all', 'i', 'had', 'heard', 'a', 'lot', 'of', 'criticism', 'about', 'the', 'display', 'but', 'it', 's', 'just', 'amazing', 'a', 'normal', 'consumer', 'won', 't', 'bother', 'about', 'lcd']","['first', 'appl', 'product', 'truli', 'worth', 'price', 'sooner', 'expect', 'deliveri', 'flip', 'kart', 'phone', 'receiv', 'brand', 'new', 'condit', 'check', 'warranti', 'authent', 'appl', 'site', 'genuin', 'io', 'smooth', 'amaz', 'face', 'id', 'work', 'like', 'charm', 'given', 'updat', 'till', 'phone', 'best', 'disappoint', 'heard', 'lot', 'critic', 'display', 'amaz', 'normal', 'consum', 'bother', 'lcd']",first appl product truli worth price sooner expect deliveri flip kart phone receiv brand new condit check warranti authent appl site genuin io smooth amaz face id work like charm given updat till phone best disappoint heard lot critic display amaz normal consum bother lcd
48,MANOJ MANE,great product,5,after discount atthis mobile is best due to top class built and best ever os very good camera ,"['after', 'discount', 'atthis', 'mobile', 'is', 'best', 'due', 'to', 'top', 'class', 'built', 'and', 'best', 'ever', 'os', 'very', 'good', 'camera']","['after', 'discount', 'at', 'this', 'mobile', 'is', 'best', 'due', 'to', 'top', 'class', 'built', 'and', 'best', 'ever', 'os', 'very', 'good', 'camera']","['discount', 'mobil', 'best', 'due', 'top', 'class', 'built', 'best', 'ever', 'os', 'good', 'camera']",discount mobil best due top class built best ever os good camera
49,Vikky Kumar,very good,4,everything is great about the phone except the display feels premiumcamera is good but portrait mode works for human pic only display is likeandroid phone,"['everything', 'is', 'great', 'about', 'the', 'phone', 'except', 'the', 'display', 'feels', 'premiumcamera', 'is', 'good', 'but', 'portrait', 'mode', 'works', 'for', 'human', 'pic', 'only', 'display', 'is', 'likeandroid', 'phone']","['everything', 'is', 'great', 'about', 'the', 'phone', 'except', 'the', 'display', 'feels', 'premium', 'camera', 'is', 'good', 'but', 'portrait', 'mode', 'works', 'for', 'human', 'pic', 'only', 'display', 'is', 'like', 'android', 'phone']","['everyth', 'great', 'phone', 'except', 'display', 'feel', 'premium', 'camera', 'good', 'portrait', 'mode', 'work', 'human', 'pic', 'display', 'like', 'android', 'phone']",everyth great phone except display feel premium camera good portrait mode work human pic display like android phone
50,Flipkart Customer,must buy,5,awesome working but internet speed is low battery backup onlyday without internetdays it is working very brilliantcamera is outstanding like videophoto shoot camera❤️,"['awesome', 'working', 'but', 'internet', 'speed', 'is', 'low', 'battery', 'backup', 'onlyday', 'without', 'internetdays', 'it', 'is', 'working', 'very', 'brilliantcamera', 'is', 'outstanding', 'like', 'videophoto', 'shoot', 'camera❤️']","['awesome', 'working', 'but', 'internet', 'speed', 'is', 'low', 'battery', 'backup', 'only', 'day', 'without', 'internet', 'days', 'it', 'is', 'working', 'very', 'brilliant', 'camera', 'is', 'outstanding', 'like', 'video', 'photo', 'shoot', 'camera']","['awesom', 'work', 'internet', 'speed', 'low', 'batteri', 'backup', 'day', 'without', 'internet', 'day', 'work', 'brilliant', 'camera', 'outstand', 'like', 'video', 'photo', 'shoot', 'camera']",awesom work internet speed low batteri backup day without internet day work brilliant camera outstand like video photo shoot camera
51,Rohit Singh,must buy,5,super awesome at first i was a bit tensed that is this a genuine one as i have never shopped for such heavy price from flipkart but i was nore than happy n satisfied but i guess the delivery took a little longer time,"['super', 'awesome', 'at', 'first', 'i', 'was', 'a', 'bit', 'tensed', 'that', 'is', 'this', 'a', 'genuine', 'one', 'as', 'i', 'have', 'never', 'shopped', 'for', 'such', 'heavy', 'price', 'from', 'flipkart', 'but', 'i', 'was', 'nore', 'than', 'happy', 'n', 'satisfied', 'but', 'i', 'guess', 'the', 'delivery', 'took', 'a', 'little', 'longer', 'time']","['super', 'awesome', 'at', 'first', 'i', 'was', 'a', 'bit', 'tensed', 'that', 'is', 'this', 'a', 'genuine', 'one', 'as', 'i', 'have', 'never', 'shopped', 'for', 'such', 'heavy', 'price', 'from', 'flip', 'kart', 'but', 'i', 'was', 'no', 're', 'than', 'happy', 'n', 'satisfied', 'but', 'i', 'guess', 'the', 'delivery', 'took', 'a', 'little', 'longer', 'time']","['super', 'awesom', 'first', 'bit', 'tens', 'genuin', 'one', 'never', 'shop', 'heavi', 'price', 'flip', 'kart', 'happi', 'n', 'satisfi', 'guess', 'deliveri', 'took', 'littl', 'longer', 'time']",super awesom first bit tens genuin one never shop heavi price flip kart happi n satisfi guess deliveri took littl longer time
52,Fahad Rehman,value for money,5,i have been using iphones since iphoneand i bought this one for my daughter as a gift great os awesome camera good battery and amazing built i was doubtful about the hd lcd screen but surprisingly the quality is very good and there is no visible pixelation,"['i', 'have', 'been', 'using', 'iphones', 'since', 'iphoneand', 'i', 'bought', 'this', 'one', 'for', 'my', 'daughter', 'as', 'a', 'gift', 'great', 'os', 'awesome', 'camera', 'good', 'battery', 'and', 'amazing', 'built', 'i', 'was', 'doubtful', 'about', 'the', 'hd', 'lcd', 'screen', 'but', 'surprisingly', 'the', 'quality', 'is', 'very', 'good', 'and', 'there', 'is', 'no', 'visible', 'pixelation']","['i', 'have', 'been', 'using', 'i', 'phones', 'since', 'i', 'phone', 'and', 'i', 'bought', 'this', 'one', 'for', 'my', 'daughter', 'as', 'a', 'gift', 'great', 'os', 'awesome', 'camera', 'good', 'battery', 'and', 'amazing', 'built', 'i', 'was', 'doubtful', 'about', 'the', 'hd', 'lcd', 'screen', 'but', 'surprisingly', 'the', 'quality', 'is', 'very', 'good', 'and', 'there', 'is', 'no', 'visible', 'pixelation']","['use', 'phone', 'sinc', 'phone', 'bought', 'one', 'daughter', 'gift', 'great', 'os', 'awesom', 'camera', 'good', 'batteri', 'amaz', 'built', 'doubt', 'hd', 'lcd', 'screen', 'surprisingli', 'qualiti', 'good', 'visibl', 'pixel']",use phone sinc phone bought one daughter gift great os awesom camera good batteri amaz built doubt hd lcd screen surprisingli qualiti good visibl pixel
53,Prakhar Gupta,terrific,5,i buy this phone for my father as he always love to use apple products i dont know why but he love to use so i ordered this one for him the overall work performance is very good the picture quality is mind blowing after using aroundmonths he is still happy with this phone so this a great phone to go for,"['i', 'buy', 'this', 'phone', 'for', 'my', 'father', 'as', 'he', 'always', 'love', 'to', 'use', 'apple', 'products', 'i', 'dont', 'know', 'why', 'but', 'he', 'love', 'to', 'use', 'so', 'i', 'ordered', 'this', 'one', 'for', 'him', 'the', 'overall', 'work', 'performance', 'is', 'very', 'good', 'the', 'picture', 'quality', 'is', 'mind', 'blowing', 'after', 'using', 'aroundmonths', 'he', 'is', 'still', 'happy', 'with', 'this', 'phone', 'so', 'this', 'a', 'great', 'phone', 'to', 'go', 'for']","['i', 'buy', 'this', 'phone', 'for', 'my', 'father', 'as', 'he', 'always', 'love', 'to', 'use', 'apple', 'products', 'i', 'dont', 'know', 'why', 'but', 'he', 'love', 'to', 'use', 'so', 'i', 'ordered', 'this', 'one', 'for', 'him', 'the', 'overall', 'work', 'performance', 'is', 'very', 'good', 'the', 'picture', 'quality', 'is', 'mind', 'blowing', 'after', 'using', 'around', 'months', 'he', 'is', 'still', 'happy', 'with', 'this', 'phone', 'so', 'this', 'a', 'great', 'phone', 'to', 'go', 'for']","['buy', 'phone', 'father', 'alway', 'love', 'use', 'appl', 'product', 'dont', 'know', 'love', 'use', 'order', 'one', 'overal', 'work', 'perform', 'good', 'pictur', 'qualiti', 'mind', 'blow', 'use', 'around', 'month', 'still', 'happi', 'phone', 'great', 'phone', 'go']",buy phone father alway love use appl product dont know love use order one overal work perform good pictur qualiti mind blow use around month still happi phone great phone go
54,Soujanya,worth every penny,5,amazing phone with a very powerful battery its the most practical iphone though it has a lcd display it still feels premium n feels the best its the best choice if being upgraded from iphoneoror any lower iphone models nothing to think of it its the best in the range the camera the built the battery are really powerful a worthy purchase,"['amazing', 'phone', 'with', 'a', 'very', 'powerful', 'battery', 'its', 'the', 'most', 'practical', 'iphone', 'though', 'it', 'has', 'a', 'lcd', 'display', 'it', 'still', 'feels', 'premium', 'n', 'feels', 'the', 'best', 'its', 'the', 'best', 'choice', 'if', 'being', 'upgraded', 'from', 'iphoneoror', 'any', 'lower', 'iphone', 'models', 'nothing', 'to', 'think', 'of', 'it', 'its', 'the', 'best', 'in', 'the', 'range', 'the', 'camera', 'the', 'built', 'the', 'battery', 'are', 'really', 'powerful', 'a', 'worthy', 'purchase']","['amazing', 'phone', 'with', 'a', 'very', 'powerful', 'battery', 'its', 'the', 'most', 'practical', 'i', 'phone', 'though', 'it', 'has', 'a', 'lcd', 'display', 'it', 'still', 'feels', 'premium', 'n', 'feels', 'the', 'best', 'its', 'the', 'best', 'choice', 'if', 'being', 'upgraded', 'from', 'i', 'phone', 'or', 'or', 'any', 'lower', 'i', 'phone', 'models', 'nothing', 'to', 'think', 'of', 'it', 'its', 'the', 'best', 'in', 'the', 'range', 'the', 'camera', 'the', 'built', 'the', 'battery', 'are', 'really', 'powerful', 'a', 'worthy', 'purchase']","['amaz', 'phone', 'power', 'batteri', 'practic', 'phone', 'though', 'lcd', 'display', 'still', 'feel', 'premium', 'n', 'feel', 'best', 'best', 'choic', 'upgrad', 'phone', 'lower', 'phone', 'model', 'noth', 'think', 'best', 'rang', 'camera', 'built', 'batteri', 'realli', 'power', 'worthi', 'purchas']",amaz phone power batteri practic phone though lcd display still feel premium n feel best best choic upgrad phone lower phone model noth think best rang camera built batteri realli power worthi purchas
55,Flipkart Customer,classy product,5,frankly this is myreview and generally in everytoi will change my phonealmost i used all brandsincluding apple phone before to this xr i never feel the smoothness performance and battery life in any other mobile like this in the iphone xrthis is the performance beasti don’t use camera much so i’m neutral about itbut camera quality is super i really love this phone i’m sure i’m not gonna change this mobile for mini’m enjoying allot thanks to the flip,"['frankly', 'this', 'is', 'myreview', 'and', 'generally', 'in', 'everytoi', 'will', 'change', 'my', 'phonealmost', 'i', 'used', 'all', 'brandsincluding', 'apple', 'phone', 'before', 'to', 'this', 'xr', 'i', 'never', 'feel', 'the', 'smoothness', 'performance', 'and', 'battery', 'life', 'in', 'any', 'other', 'mobile', 'like', 'this', 'in', 'the', 'iphone', 'xrthis', 'is', 'the', 'performance', 'beasti', 'don', '’', 't', 'use', 'camera', 'much', 'so', 'i', '’', 'm', 'neutral', 'about', 'itbut', 'camera', 'quality', 'is', 'super', 'i', 'really', 'love', 'this', 'phone', 'i', '’', 'm', 'sure', 'i', '’', 'm', 'not', 'gon', 'na', 'change', 'this', 'mobile', 'for', 'mini', '’', 'm', 'enjoying', 'allot', 'thanks', 'to', 'the', 'flip']","['frankly', 'this', 'is', 'my', 'review', 'and', 'generally', 'in', 'every', 'toi', 'will', 'change', 'my', 'phone', 'almost', 'i', 'used', 'all', 'brands', 'including', 'apple', 'phone', 'before', 'to', 'this', 'xr', 'i', 'never', 'feel', 'the', 'smoothness', 'performance', 'and', 'battery', 'life', 'in', 'any', 'other', 'mobile', 'like', 'this', 'in', 'the', 'i', 'phone', 'xr', 'this', 'is', 'the', 'performance', 'beast', 'i', 'don', 't', 'use', 'camera', 'much', 'so', 'i', 'm', 'neutral', 'about', 'it', 'but', 'camera', 'quality', 'is', 'super', 'i', 'really', 'love', 'this', 'phone', 'i', 'm', 'sure', 'i', 'm', 'not', 'gon', 'na', 'change', 'this', 'mobile', 'for', 'mini', 'm', 'enjoying', 'allot', 'thanks', 'to', 'the', 'flip']","['frankli', 'review', 'gener', 'everi', 'toi', 'chang', 'phone', 'almost', 'use', 'brand', 'includ', 'appl', 'phone', 'xr', 'never', 'feel', 'smooth', 'perform', 'batteri', 'life', 'mobil', 'like', 'phone', 'xr', 'perform', 'beast', 'use', 'camera', 'much', 'neutral', 'camera', 'qualiti', 'super', 'realli', 'love', 'phone', 'sure', 'not', 'gon', 'na', 'chang', 'mobil', 'mini', 'enjoy', 'allot', 'thank', 'flip']",frankli review gener everi toi chang phone almost use brand includ appl phone xr never feel smooth perform batteri life mobil like phone xr perform beast use camera much neutral camera qualiti super realli love phone sure not gon na chang mobil mini enjoy allot thank flip
